Complexity,Loss,Equation
1,0.99999976,"-6.214012e-5"
2,0.8797844,"log(x0)"
3,0.80454534,"log(square(x0))"
4,0.27188864,"log(x1) - -4.785396"
6,0.09291319,"log(x1 / (0.008666539 ^ x0))"
8,0.048627697,"log((x1 / (0.008666539 ^ x0)) / x0)"
10,0.03745391,"log(((x1 / x0) / (0.008666539 ^ x0)) ^ x0)"
15,0.027929008,"log(exp(log(exp(log((x1 / 0.01598345) / cos(x0))) * x0))) / 0.8333025"
17,0.02773312,"log(log(exp(log(exp((x1 / 0.047649965) / cos(x0))) * (x0 / 0.33228126)))) / 0.8442047"
